SMILES,y_true,p_ens,max_sim_rest,sim_bin
C(C(CCC)CCC)([O-])=O,1,0.43987358,,
C(C(CCC)CCC)([O-])=O,1,0.4398736,,
CCCC(CCC)(C(=O)OCC)C(=O)OCC,0,0.30564588,,
CCCC(CC)c1ccccc1,0,0.38128966,,
CCCC(CC)CCCCCCCN,1,0.43438715,,
C(C(CC)CCC)CCCCCCN,1,0.43438718,,
NCCCCCCCC(CCC)CC,1,0.4106746,,
C(CCCCCCC(CCC)CC)N,1,0.43438715,,
C(C)CC(CCCCCCCN)CC,1,0.43438715,,
C(CCC(CCC)CC)CCCCN,1,0.43438718,,
CCCC(C)c1ccccc1O,0,0.38973343,,
CCCC(C)CO,0,0.2475231,,
CCCC(C)CCC(C)=O,0,0.23107842,,
CCCC(C)CC,0,0.27383924,,
CCCC(C)C=O,0,0.22127059,,
CCCC(=O)O[C@]1(C(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0,0.504758,,
CCCC(C)C1(CC)C(=O)N=C([S-])NC1=O,0,0.4059683,,
CCCC(C)C(O)CC,0,0.25504327,,
CCCC(C)C(=O)OCC,0,0.30084902,,
CCCC(C)C(=O)O,0,0.24150234,,
CCCC(C)C,0,0.25801757,,
CCCC(C)=O,0,0.18544634,,
CCCC(C)(COC(N)=O)COC(N)=O,0,0.22888991,,
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,0,0.33004344,,
CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1,1,0.6863583,,
c1c(cccc1)C(c1ccccc1)(C(=O)OCCN(CC)CC)CCC,1,0.6863583,,
CCN(CCOC(=O)C(CCC)(c1ccccc1)c1ccccc1)CC,1,0.6199658,,
c1ccccc1C(CCC)(C(=O)OCCN(CC)CC)c1ccccc1,1,0.6863583,,
c1ccc(cc1)C(C(OCCN(CC)CC)=O)(CCC)c1ccccc1,1,0.6863583,,
C(c1ccccc1)(CCC)(c1ccccc1)C(OCCN(CC)CC)=O,1,0.6863583,,
CCCC(=O)c1ccccc1,0,0.31529313,,
CCCC(=O)c1cc(O)c(O)cc1O,0,0.28115502,,
CCCC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0,0.5534389,,
CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0,0.5407222,,
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,1,0.37583384,,
O=C1C(C(C)CCC)(C(NC(=O)N1)=O)CC,1,0.33937433,,
O=C1NC(=O)NC(C1(C(C)CCC)CC)=O,1,0.34729645,,
N1C(NC(C(C(CCC)C)(C1=O)CC)=O)=O,1,0.37583384,,
CCCC(C1(CC)C(=O)NC(=O)NC1=O)C,1,0.37583387,,
C1(CC)(C(=O)NC(=O)NC1=O)C(C)CCC,1,0.37583387,,
CCC/C=C(\C=O)CC,0,0.19193059,,
CCC/C(=N\OCC)C1=C(O)CC(CC(C)SCC)CC1=O,0,0.30600524,,
CCC(OCCCOC)OC(C)=O,0,0.2864076,,
CCC(O)OCCCOC,0,0.30059138,,
CCC(O)OCC(C)OC(O)CC,0,0.23583427,,
CCC(O)OC(O)CC,0,0.21347883,,
CCC(O)CO,0,0.25400576,,
CCC(O)C(C)(C)C,0,0.21007872,,
CCC(N)(CO)CO,0,0.36248547,,
CCC(Cl)[N+](=O)[O-],0,0.22990847,,
CCC(Cl)CCl,0,0.24005422,,
CCC(Cl)CCC(Cl)C(Cl)CC(Cl)C(Cl)C(Cl)CCl,0,0.3391759,,
CCC1COC(=O)O1,0,0.28453723,,
CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,0,0.21429956,,
CCC(CO)CO,0,0.2458883,,
CCC(CO)(CO)[N+](=O)[O-],0,0.24992824,,
CCC(CO)(CO)COCC(CC)(CO)CO,0,0.30312383,,
CCC(CO)(CO)CO,0,0.3001006,,
CCC(CC)Nc1ccc(C)c(C)c1,0,0.37430587,,
CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],0,0.36883736,,
CCC(CC)CO,0,0.25715458,,
CCC(CC)C(C)CCOC(C)=O,0,0.25790825,,
CCC(CC)C(=O)O,0,0.20133871,,
CCC(CC)(CNC(=O)CCCO)c1cccc(OC)c1,0,0.4514615,,
CCC(CC)(CC(=O)Nc1cccc(/C=C/c2nc(C3CCC3)cs2)c1)C(=O)O,0,0.42597687,,
CCC(C=O)CC,0,0.19975212,,
CCC(Cc1ccccc1)(C(=O)c1ccc(N2CCOCC2)cc1)N(C)C,1,0.6519626,,
c1ccc(CC(CC)(N(C)C)C(c2ccc(cc2)N2CCOCC2)=O)cc1,1,0.6519626,,
CCC(N(C)C)(C(c1ccc(cc1)N1CCOCC1)=O)Cc1ccccc1,1,0.6519626,,
CCC(Cc1ccccc1)(C(c1ccc(N2CCOCC2)cc1)=O)N(C)C,1,0.6519626,,
CCC(C(c1ccc(N2CCOCC2)cc1)=O)(Cc1ccccc1)N(C)C,1,0.6519626,,
c1cc(ccc1N1CCOCC1)C(=O)C(Cc1ccccc1)(CC)N(C)C,1,0.6519626,,
CCC1CO1,0,0.20882452,,
CCC1CCCCC1,0,0.28358477,,
CCC1CCC(CCC(=O)O)C1,0,0.2911533,,
CCC1CCC(=O)O1,0,0.22905809,,
CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,1,0.80303586,,
c1(OC)c([C@@]2(c3c(CN4CC(=C[C@H](C4)C2)CC)c2c(cccc2)[nH]3)C(=O)OC)cc2c(c1)N([C@H]1[C@@](C(=O)OC)([C@@H]([C@@]3(C=CCN4CC[C@@]12[C@H]34)CC)OC(C)=O)O)C,1,0.80253816,,
[C@@H]12[C@]3(CC)[C@@H](OC(C)=O)[C@@](C(OC)=O)(O)[C@H]4[C@@]2(c2cc(c(cc2N4C)OC)[C@]2(C(OC)=O)c4c(c5ccccc5[nH]4)CN4C[C@@H](C=C(CC)C4)C2)CCN1CC=C3,1,0.80249834,,
[C@@]1([C@@H]2N(c3c([C@@]42[C@@H]2[C@](CC)([C@H]1OC(=O)C)C=CCN2CC4)cc([C@]1(C(=O)OC)c2[nH]c4ccccc4c2CN2CC(CC)=C[C@H](C2)C1)c(OC)c3)C)(C(=O)OC)O,1,0.8087241,,
c1ccc2c3CN4CC(CC)=C[C@@H](C[C@](C(=O)OC)(c5c(cc6N(C)[C@H]7[C@@](C(OC)=O)([C@@H]([C@@]8(CC)[C@@H]9N(CC[C@@]97c6c5)CC=C8)OC(=O)C)O)OC)c3[nH]c2c1)C4,1,0.8032849,,
CN1[C@H]2[C@](C(OC)=O)(O)[C@H](OC(=O)C)[C@]3(CC)C=CCN4[C@@H]3[C@@]2(CC4)c2cc([C@]3(C(=O)OC)c4[nH]c5ccccc5c4CN4CC(=C[C@@H](C3)C4)CC)c(cc21)OC,1,0.7981832,,
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C)CC3)cc2)C1=O,0,0.6057489,,
CCC12COCN1COC2,0,0.29710665,,
CCC1(c2cnc[nH]2)Cc2ccccc2C1,0,0.42774713,,
CCC1(c2ccccc2)CCC(=O)NC1=O,0,0.34973156,,
CCC1(c2ccccc2)C(=O)NCNC1=O,0,0.3394612,,
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,0,0.32671586,,
CCC1(c2ccccc2)C(=O)N=C([O-])NC1=O,0,0.35943925,,
CCC/C=C/C=O,0,0.1798177,,
CCC1(c2cccc(O)c2)CCCCN(C)C1,0,0.45335415,,
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,0,0.33830267,,
CCC1(CO)COCOC1,0,0.29438892,,
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,0,0.32462353,,
CCC1(CC)C(=O)NC(=O)NC1=O,0,0.24121329,,
CCC1(CC)C(=O)N=C([O-])NC1=O,0,0.27915588,,
CCC1(CC)C(=O)C=CNC1=O,0,0.2784696,,
CCC1(C2=NCCN2)Cc2ccccc2O1,0,0.42878574,,
CCC1(C)NC(=O)NC1=O,0,0.24888754,,
CCC1(C)CC(=O)NC1=O,0,0.23429975,,
CCC1(C)C(=O)N(Cl)C(=O)N1Cl,0,0.23857898,,
CCC/C=N/O,0,0.17772618,,
CCC/C=C/CO,0,0.18023236,,
CCC1(c2ccccc2)C(=O)N(COC)C(=O)N(COC)C1=O,0,0.44786268,,
CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,0,0.23570219,,
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCC(=O)O,0,0.23741192,,
CCCCC/C=C/CC1CC(=O)OC1=O,0,0.22565989,,
CCCCC/C=C/CC(=O)OC,0,0.19723944,,
CCCCC/C=C/C=C/C=O,0,0.19421291,,
CCCCC/C(C=O)=C\c1ccccc1,0,0.30481625,,
CCCCC(O)/C=C(C)/C=C/C=C/C(=O)N1CCCC1=O,0,0.2496698,,
CCCCC(O)(Cn1cncn1)c1ccc(Cl)cc1Cl,0,0.5994911,,
CCCCC(CC)CO[P+](=O)OCC(CC)CCCC,0,0.317129,,
CCCCC(CC)CO[N+](=O)[O-],0,0.42897397,,
CCCCC(CC)COS(=O)(=O)[O-],0,0.29021326,,
CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC,0,0.3669176,,
CCCC(c1cc(C(C)(C)C)c(O)cc1C)c1cc(C(C)(C)C)c(O)cc1C,0,0.5042348,,
CCCCC(CC)COP(=O)(O)O,0,0.2732411,,
CCCCC(CC)COCCO,0,0.26891106,,
CCCCC(CC)COCCCN,1,0.37944192,,
CCC(CCCC)COCCCN,1,0.37944195,,
C(C)CCC(CC)COCCCN,1,0.37944195,,
C(C)C(CCCC)COCCCN,1,0.37944195,,
C(CCN)OCC(CCCC)CC,1,0.35846847,,
NCCCOCC(CCCC)CC,1,0.34468293,,
CCCCC(CC)COCCC#N,0,0.24537604,,
CCCCC(CC)COCC1CO1,0,0.308744,,
CCCCC(CC)COC(C)=O,0,0.26133874,,
CCCCC(CC)COC(=O)c1ccccc1O,0,0.3547317,,
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,0,0.42139226,,
CCCCC(CC)COC(=O)c1ccccc1C(=O)O,0,0.35791552,,
CCCCC(CC)COC(=O)c1ccccc1,0,0.36041784,,
CCCCC(CC)COC(=O)c1ccc(N(C)C)cc1,0,0.40360823,,
CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)cc1,0,0.45262066,,
CCCCC(CC)COP(=O)(O)OCC(CC)CCCC,0,0.31696576,,
CCCCCC/C(C=O)=C\c1ccccc1,0,0.32299334,,
CCCCCC(N)=O,0,0.21138662,,
CCCCCC(CO)CCC,0,0.3538118,,
CCCCCC(CC)OC(=O)CCCOc1ccc(Cl)cc1Cl,0,0.48686177,,
CCCCCC(C)OC(=O)COc1ccc(Cl)c2cccnc12,1,0.5670463,,
CCCCCC(C)OC(=O)COc1c2ncccc2c(Cl)cc1,1,0.57049966,,
c12c(c(ccc2Cl)OCC(OC(C)CCCCC)=O)nccc1,1,0.68943185,,
n1c2c(c(Cl)ccc2OCC(=O)OC(C)CCCCC)ccc1,1,0.68545234,,
c12cccnc1c(ccc2Cl)OCC(OC(C)CCCCC)=O,1,0.68545234,,
O=C(COc1ccc(c2cccnc21)Cl)OC(CCCCC)C,1,0.5699941,,
CCCCCC(C)O,0,0.28828165,,
CCCCCC(C)N,0,0.29549566,,
CCCCCC(C)=O,0,0.20814288,,
CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,1,0.61222076,,
CCCCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(CC[C@@H]1[C@@]3(C)CCC(C=C3CC[C@H]12)=O)C)C(C)=O,1,0.61222076,,
C1[C@@]([C@]2(C)[C@@H](C1)[C@@H]1CCC3[C@@](C)([C@H]1CC2)CCC(C=3)=O)(C(=O)C)OC(CCCCC)=O,1,0.58582914,,
C(CCCC)C(O[C@]1([C@@]2([C@@H](CC1)[C@@H]1CCC3=CC(CC[C@]3(C)[C@H]1CC2)=O)C)C(C)=O)=O,1,0.61222076,,
C(CCC(=O)O[C@@]1(C(=O)C)[C@@]2(C)CC[C@@H]3[C@@]4(C(CC[C@H]3[C@@H]2CC1)=CC(CC4)=O)C)CC,1,0.6122207,,
C(CCC(O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(CC[C@@]4([C@H]3CC[C@@]21C)C)=O)C(=O)C)=O)CC,1,0.61222076,,
CCCCCC(=O)OCCc1ccccc1,0,0.3806134,,
CCCCCC(=O)OCC,0,0.26443684,,
CCCCCC(=O)O,0,0.21870711,,
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC,0,0.24081331,,
CCCCCC#CC(=O)OC,0,0.289573,,
CCCCCC,0,0.24578175,,
CCCCCBr,0,0.21249166,,
CCCCC=O,0,0.2062771,,
CCCCC1CCCCC(=O)O1,0,0.29038867,,
CCCCC1CCC(O)CC1,0,0.3545875,,
CCCCC1CCC(=O)O1,0,0.27763742,,
CCCCC1C(=O)NC(=O)N(C2CCCCC2)C1=O,0,0.49814683,,
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,0,0.5177317,,
CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,0,0.55865586,,
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,1,0.7232466,,
C1CC2(CC1)N=C(N(Cc1ccc(cc1)-c1c(cccc1)-c1n[nH]nn1)C2=O)CCCC,1,0.7278795,,
C1CCC2(C1)C(=O)N(Cc1ccc(-c3c(-c4n[nH]nn4)cccc3)cc1)C(CCCC)=N2,1,0.7237617,,
C(CC)CC1=NC2(C(=O)N1Cc1ccc(-c3c(-c4nn[nH]n4)cccc3)cc1)CCCC2,1,0.7232466,,
C(CCC1N(Cc2ccc(cc2)-c2c(-c3n[nH]nn3)cccc2)C(=O)C2(CCCC2)N=1)C,1,0.7278795,,
c1cc(-c2ccc(cc2)CN2C(C3(CCCC3)N=C2CCCC)=O)c(-c2n[nH]nn2)cc1,1,0.704816,,
CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,0,0.61047786,,
CCCCC/C=C\CCC=O,0,0.20269078,,
CCCCCC(=O)CC,0,0.21840383,,
CCCCC(C=O)CC,0,0.23575923,,
CCCCC(C)C(=O)O,0,0.22792834,,
CCCCC(C#N)(Cn1cncn1)c1ccc(Cl)cc1,0,0.6170788,,
CCCCC(=O)O[C@]1(C(=O)CO)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0,0.5606293,,
CCCCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0,0.5606293,,
CCCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0,0.577649,,
CCCCC(=O)O,0,0.2044678,,
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1)C(C(=O)[O-])C(C)C,1,0.6760379,,
C(C([O-])=O)(C(C)C)N(Cc1ccc(cc1)-c1c(cccc1)-c1nnn[n-]1)C(CCCC)=O,1,0.6885402,,
[O-]C(=O)C(N(C(=O)CCCC)Cc1ccc(cc1)-c1c(cccc1)-c1nnn[n-]1)C(C)C,1,0.6887704,,
C(CCCC)(N(Cc1ccc(cc1)-c1c(cccc1)-c1nnn[n-]1)C(C([O-])=O)C(C)C)=O,1,0.6760379,,
[n-]1c(nnn1)-c1ccccc1-c1ccc(CN(C(C(C)C)C(=O)[O-])C(=O)CCCC)cc1,1,0.6889504,,
c1(ccc(CN(C(CCCC)=O)C(C([O-])=O)C(C)C)cc1)-c1ccccc1-c1[n-]nnn1,1,0.6880661,,
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)C(C(=O)O)C(C)C,1,0.6586752,,
[nH]1nc(nn1)-c1c(-c2ccc(cc2)CN(C(C(=O)O)C(C)C)C(CCCC)=O)cccc1,1,0.680356,,
CC(C(N(Cc1ccc(cc1)-c1c(-c2nn[nH]n2)cccc1)C(=O)CCCC)C(=O)O)C,1,0.67706776,,
n1c(nn[nH]1)-c1ccccc1-c1ccc(CN(C(=O)CCCC)C(C(C)C)C(O)=O)cc1,1,0.680356,,
O=C(CCCC)N(Cc1ccc(-c2c(-c3nn[nH]n3)cccc2)cc1)C(C(C)C)C(=O)O,1,0.6229197,,
C(c1ccc(cc1)-c1c(cccc1)-c1nn[nH]n1)N(C(C(C)C)C(O)=O)C(=O)CCCC,1,0.68035614,,
CCCCC(=O)N(C)C,0,0.24732709,,
CCCCC(=O)Cl,0,0.2074734,,
CCCCC#N,0,0.19885024,,
CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)c(C(=O)OCC(CC)CCCC)c1,0,0.544,,
CCCC=O,0,0.19170183,,
CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,0,0.587651,,
CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,1,0.5876511,,
C1(CCC)OC2CC3C(CC(C4C5(C=CC(C=C5CCC34)=O)C)O)(C2(O1)C(CO)=O)C,1,0.587651,,
C(C)CC1OC2(C(=O)CO)C(CC3C2(CC(O)C2C3CCC3=CC(=O)C=CC23C)C)O1,1,0.5847282,,
CCCC1OC2(C(=O)CO)C(CC3C4CCC5C(C)(C4C(O)CC32C)C=CC(C=5)=O)O1,1,0.5847282,,
OCC(=O)C12C(OC(CCC)O1)CC1C3CCC4C(C3C(CC12C)O)(C)C=CC(=O)C=4,1,0.5503546,,
C12(C(OC(CCC)O2)CC2C3CCC4=CC(C=CC4(C3C(CC21C)O)C)=O)C(=O)CO,1,0.5847282,,
CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,0,0.56948596,,
CCCC1CCOC(C)S1,0,0.2589557,,
CCCC1CCCCN1,0,0.31583732,,
CCCC1CCCC(=O)O1,0,0.26536557,,
CCCC1CCC(=O)O1,0,0.257505,,
CCCC1CCC(=O)CC1,0,0.30828992,,
CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1,1,0.526518,,
C(C1CN(C(C1)C(=O)NC(C(Cl)C)C1C(C(C(O)C(SC)O1)O)O)C)CC,1,0.52357674,,
C1(O)C(OC(C(O)C1O)SC)C(NC(C1CC(CCC)CN1C)=O)C(C)Cl,1,0.5558409,,
ClC(C(C1C(O)C(O)C(C(SC)O1)O)NC(C1CC(CN1C)CCC)=O)C,1,0.5901265,,
C(C1CN(C(C(=O)NC(C(Cl)C)C2C(O)C(O)C(O)C(SC)O2)C1)C)CC,1,0.5235767,,
C1C(CC(N1C)C(=O)NC(C1OC(C(C(O)C1O)O)SC)C(C)Cl)CCC,1,0.52651805,,
CCCC/C=C\CCCCCCCCCC=O,0,0.23057038,,
CCCC/C=C/CCCCO,0,0.19710304,,
CCCC/C=C/C=C\C=O,0,0.18873833,,
CCCCC,0,0.23549077,,
CCCCC(CC)COC(=O)c1c(Br)c(Br)c(Br)c(Br)c1C(=O)OCC(CC)CCCC,0,0.36581478,,
CCCCC(CC)COC(=O)OOC(C)(C)C,0,0.27545154,,
CCCCC(CC)COC(=O)Cl,0,0.26938063,,
CCCCC(CC)COC(=O)CS,0,0.2589736,,
CCCCC(CC)COC(=O)COc1ccc(Cl)cc1Cl,0,0.5146028,,
CCCCC(CC)COC(=O)COc1ccc(Cl)cc1C,0,0.49060518,,
CCCCC(CC)COC(=O)COc1cc(Cl)c(Cl)cc1Cl,0,0.50049543,,
CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,0,0.3602935,,
CCCCC(CC)COC(=O)CCCCCCCC(=O)OCC(CC)CCCC,0,0.3483177,,
CCCCC(CC)COC(=O)CCCCC(=O)OCc1ccccc1,0,0.42086703,,
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,0,0.30939728,,
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-],1,0.47844768,,
C(CCC)C(COC(C(S([O-])(=O)=O)CC(=O)OCC(CCCC)CC)=O)CC,1,0.46483362,,
[O-]S(=O)(C(CC(=O)OCC(CC)CCCC)C(OCC(CC)CCCC)=O)=O,1,0.39630815,,
C(C)CCC(COC(C(CC(OCC(CC)CCCC)=O)S(=O)(=O)[O-])=O)CC,1,0.46483365,,
O(CC(CCCC)CC)C(=O)CC(C(OCC(CCCC)CC)=O)S(=O)(=O)[O-],1,0.5470145,,
C(C(=O)OCC(CCCC)CC)(S([O-])(=O)=O)CC(=O)OCC(CC)CCCC,1,0.52139485,,
CCCCC(CC)(CO)CO,0,0.34655118,,
CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,0,0.6472952,,
CCCCC(CC)COC(=O)/C=C\C(=O)OCC(CC)CCCC,0,0.29605943,,
CCCCC(CC)COC(=O)/C=C/c1ccc(OC)cc1,0,0.4828503,,
CCCCC(CC)CO,0,0.3083551,,
CCCCC(CC)CNCC(CC)CCCC,0,0.39049813,,
CCCCC(CC)CNC(=O)CC(C)OC(=O)CCC(=O)O,0,0.3394041,,
CCCCC(CC)CN=C(N)NC(N)=NCCCCCCN=C(N)NC(N)=NCC(CC)CCCC,0,0.38976276,,
CCCCC(CC)CN,0,0.37290844,,
CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)[O-],0,0.34374046,,
CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC,0,0.34336966,,
CCCCC(CC)C(=O)OC(C)C,0,0.3086484,,
CCCCC(CC)C(=O)O,0,0.2646099,,
CCCCC(CC)C(=O)Cl,0,0.24619141,,
CCCCC(CC)COC(=O)CC#N,0,0.24046424,,
CCCOc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(OC)CC[C@@H]12,0,0.55850875,,
CCCOc1ccc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc2c(CC)n(Cc3ccccn3)nc2c(=O)[nH]1,1,0.69926816,,
C1CN(CCN1S(=O)(c1cc(c(cc1)OCCC)-c1nc2c(nn(c2CC)Cc2ccccn2)c([nH]1)=O)=O)CC,1,0.7006253,,
c1nc(Cn2nc3c(c2CC)nc(-c2c(ccc(S(=O)(N4CCN(CC)CC4)=O)c2)OCCC)[nH]c3=O)ccc1,1,0.7494948,,
n1(nc2c(=O)[nH]c(-c3cc(S(=O)(N4CCN(CC)CC4)=O)ccc3OCCC)nc2c1CC)Cc1ncccc1,1,0.7520788,,
n1c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCCC)nc2c(CC)n1Cc1ccccn1,1,0.7479999,,
c1(=O)c2c(c(CC)n(Cc3ccccn3)n2)nc(-c2cc(ccc2OCCC)S(N2CCN(CC2)CC)(=O)=O)[nH]1,1,0.7498354,,
CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N,0,0.5509734,,
CCCO[Si](OCCC)(OCCC)OCCC,0,0.21021026,,
CCCOCCOCCOCCO,0,0.23818947,,
CCCOCCOCCO,0,0.23283893,,
CCCOCCO,0,0.23052125,,
CCCOCCC,0,0.25136334,,
CCCOCC(C)OCC(C)O,0,0.2575339,,
CCCOCC(C)O,0,0.25168443,,
CCCOCC(=Nc1ccc(Cl)cc1C(F)(F)F)n1ccnc1,1,0.62715566,,
C(C(=Nc1ccc(Cl)cc1C(F)(F)F)n1ccnc1)OCCC,1,0.67127913,,
C(CC)OCC(=Nc1ccc(Cl)cc1C(F)(F)F)n1ccnc1,1,0.62715566,,
c1cncn1C(=Nc1ccc(cc1C(F)(F)F)Cl)COCCC,1,0.6683285,,
C(COCC(n1cncc1)=Nc1c(C(F)(F)F)cc(Cl)cc1)C,1,0.62690496,,
c1(C(F)(F)F)c(ccc(Cl)c1)N=C(n1cncc1)COCCC,1,0.6696265,,
CCCOC(OCCC)OCCC,0,0.2567879,,
CCCCCCCCCCCO,0,0.29464507,,
CCCOC(=O)c1cncn1C(C)c1ccccc1,0,0.39163125,,
CCCOC(=O)c1ccccc1C(=O)OCCC,0,0.26401785,,
CCCOC(=O)c1ccccc1,0,0.24530831,,
CCCOC(=O)c1ccc(O)cc1,0,0.24471602,,
CCCOC(=O)c1ccc(N)cc1,0,0.24308607,,
CCCOC(=O)c1ccc(C(=O)OCCC)nc1,0,0.28493994,,
CCCOC(=O)c1cc(O)c(O)c(O)c1,0,0.22797328,,
CCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCC,0,0.32859015,,
CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1,0,0.5581683,,
CCCOC(=O)CCCCC(=O)OCCC,0,0.21999459,,
CCCOC(=O)CC,0,0.19885883,,
CCCOC(=O)C(C)O,0,0.20504004,,
CCCOC(C)=O,0,0.19519123,,
CCCc1cc(C(N)=S)ccn1,1,0.415902,,
C(CC)c1cc(ccn1)C(=S)N,1,0.41590196,,
NC(c1cc(ncc1)CCC)=S,1,0.38279945,,
c1(CCC)nccc(c1)C(N)=S,1,0.39164287,,
NC(=S)c1ccnc(CCC)c1,1,0.39850485,,
C(N)(=S)c1cc(CCC)ncc1,1,0.39164287,,
CCCc1cc(=O)[nH]c(=S)[nH]1,0,0.28544194,,
CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12,0,0.4484939,,
CCCc1c(OCCCOc2ccc(OCC(=O)O)cc2)ccc(C(C)=O)c1O,0,0.5274205,,
CCCc1c(OCCCCc2nn[nH]n2)ccc(C(C)=O)c1O,0,0.49957222,,
CCC[Si](OC)(OC)OC,0,0.18262666,,
CCC[S+]([O-])c1ccc2nc(NC(=O)OC)[nH]c2c1,0,0.356286,,
CCC[N+](CCC)(CCC)CCC,0,0.3750484,,
CCC[N+](=O)[O-],0,0.21005902,,
CCC[CH2][Sn]([Cl])([Cl])[Cl],0,0.17164016,,
CCC[CH2][Sn]([Cl])([Cl])[CH2]CCC,1,0.5741811,,
[Cl][Sn]([Cl])([CH2]CCC)[CH2]CCC,1,0.57517755,,
[CH2](CCC)[Sn]([Cl])([Cl])[CH2]CCC,1,0.57418114,,
C(CC)[CH2][Sn]([Cl])([Cl])[CH2]CCC,1,0.5741811,,
C(CC)[CH2][Sn]([CH2]CCC)([Cl])[Cl],1,0.5741811,,
C(C)C[CH2][Sn]([Cl])([Cl])[CH2]CCC,1,0.5741811,,
CCC[CH2][Sn]([CH2]CCC)([O]C(C)=O)[O]C(C)=O,0,0.46684813,,
CCCOc1ccc2nc(NC(=O)OC)[nH]c2c1,0,0.40332562,,
CCC[CH2][Sn]([CH2]CCC)([CH2]CCC)[O]C(=O)c1ccccc1,1,0.6594603,,
